,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
406,N,N,N,O,X,O,X,N,N,0.8175764572475184,0.8093251643381212,1.0,-1.0,-1.0,-1.0,-1.0,0.7482776649082692,0.8301278715445646,501
407,X,N,O,O,X,O,X,N,N,-1.0,0.2317009511254271,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,184
408,X,O,N,O,X,N,N,N,N,-1.0,-1.0,0.8044986647680284,-1.0,-1.0,0.8254916142759448,0.806582357529328,0.7970069279194618,1.0,502
409,X,N,N,O,X,O,X,O,N,-1.0,0.2951295509444316,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,112
410,X,X,O,O,X,O,X,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,356
411,X,O,O,N,X,N,X,O,N,-1.0,-1.0,-1.0,1.0,-1.0,0.4781746272636629,-1.0,-1.0,1.0,221
412,O,X,N,N,X,N,N,N,O,-1.0,-1.0,0.8101037042551209,0.8383435848184092,-1.0,0.7606327772197061,0.7560420493867082,1.0,-1.0,501
413,N,O,N,O,X,N,X,N,N,0.8127929155390823,-1.0,1.0,-1.0,-1.0,0.8274353457940143,-1.0,0.8224532928002357,0.8134927809043284,514
414,X,O,O,O,X,N,X,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.7557702531231536,-1.0,0.7624338162999797,1.0,240
415,X,O,O,O,X,X,X,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,209
416,X,O,N,O,X,N,X,O,N,-1.0,-1.0,1.0,-1.0,-1.0,0.285,0.0,-1.0,1.0,49
417,N,N,N,X,X,O,N,N,O,0.5476675972557132,0.5530803311723538,0.8418092348694357,-1.0,-1.0,-1.0,0.0,0.4253507078137353,-1.0,460
418,O,X,O,O,X,N,X,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.7915227864104336,-1.0,1.0,0.24082070212717788,143
419,O,X,O,O,X,X,X,N,O,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,348
420,X,O,X,N,N,N,N,O,N,-1.0,-1.0,-1.0,0.40448848914242275,0.8211052155896573,0.24740680340631993,0.5361809018532672,-1.0,0.3969733037134884,332
421,X,O,O,N,X,N,N,N,N,-1.0,-1.0,-1.0,0.8209358134684308,-1.0,0.7951429132859031,0.7196020293700399,0.7439214947820896,1.0,424
422,X,O,O,X,X,N,O,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.39189453251952666,1.0,112
423,X,N,O,N,X,N,N,O,N,-1.0,0.7660955027596636,-1.0,0.8112970626402969,-1.0,0.8330084194857221,0.6900145392981973,-1.0,1.0,486
424,O,X,N,N,X,O,N,N,N,-1.0,-1.0,0.8217506074123581,0.8214185361664001,-1.0,-1.0,0.7820913413817132,1.0,0.827852451355813,512
425,O,X,X,N,X,O,N,N,O,-1.0,-1.0,-1.0,0.6102080539228739,-1.0,-1.0,0.0,1.0,-1.0,112
426,N,X,N,O,X,O,N,N,N,0.8145949981283849,-1.0,0.6662048995383129,-1.0,-1.0,-1.0,0.6046169423799971,1.0,0.8130344305777728,502
427,N,N,X,O,N,X,N,O,N,0.7353293028974885,0.5123711218217807,-1.0,-1.0,0.7249478916009566,-1.0,0.7263328662977777,-1.0,1.0,211
428,X,N,X,O,N,X,O,O,N,-1.0,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,41
429,X,X,O,N,O,N,X,O,N,-1.0,-1.0,-1.0,1.0,-1.0,0.6415245586535573,-1.0,-1.0,0.38907166533607257,304
430,O,X,X,N,N,N,O,N,N,-1.0,-1.0,-1.0,0.7874839679380388,0.5056421594749905,0.5023396559859499,-1.0,0.4078745329937462,0.0,231
431,O,X,X,X,N,O,O,N,N,-1.0,-1.0,-1.0,-1.0,0.7565445386361586,-1.0,0.0,0.6301625495484569,0.6766518982978798,151
432,O,X,X,X,O,O,O,N,X,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,668
433,X,O,N,N,O,N,N,X,N,-1.0,-1.0,0.81008712841926,0.5973476085116276,-1.0,0.7813614934571054,0.568300504012862,-1.0,0.7838816037325678,297
434,X,O,X,N,O,O,N,X,N,-1.0,-1.0,-1.0,0.760111216523647,-1.0,-1.0,0.3877810145568569,-1.0,0.5754981810150797,215
435,O,N,X,N,N,N,N,N,N,-1.0,0.7949050591013908,-1.0,0.7899533041994975,0.7952058415430024,0.8653294769219309,0.7924613614566809,0.80632547180455,0.7403868138031363,2892
436,O,X,X,X,O,N,O,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.7526429915870418,149
437,O,X,X,X,O,X,O,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,214
438,N,X,N,O,N,N,X,N,O,0.7129069449962804,-1.0,0.4797837079049829,-1.0,0.4702043033940989,0.23342168534390306,-1.0,0.8034427106063227,-1.0,200
439,O,X,N,O,N,N,X,X,O,-1.0,-1.0,0.0,-1.0,1.0,0.3884961821423052,-1.0,-1.0,0.0,120
440,X,X,N,N,O,O,X,O,N,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,167
441,N,X,N,N,N,X,O,O,N,0.6598829189114623,-1.0,0.4135827016460711,0.4101905191504874,0.5653643768419027,-1.0,-1.0,-1.0,0.7991900443672599,244
442,X,X,N,N,O,X,O,O,N,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.285,122
443,N,X,N,N,N,O,O,N,X,0.8214406767397302,-1.0,0.7646866864055482,0.0,0.4949000881909223,-1.0,-1.0,0.741558330353301,-1.0,320
444,X,X,N,O,N,O,O,N,X,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,0.285,-1.0,175
445,X,N,N,O,X,O,X,N,O,-1.0,0.38625645096999695,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,92
446,X,X,N,O,X,O,X,O,O,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,148
447,X,N,X,N,N,N,O,O,N,-1.0,1.0,-1.0,0.40746336407360606,0.6240269740461353,0.2467064714416409,-1.0,-1.0,0.7900561039878444,349
448,N,N,N,X,X,N,O,N,O,0.2453700557433837,0.8084708017260213,0.4249447619998449,-1.0,-1.0,1.0,-1.0,0.7689443642967162,-1.0,463
449,N,N,X,N,O,N,X,O,N,0.700139790425642,0.8149446994345599,-1.0,0.624376057126971,-1.0,0.24672231090113708,-1.0,-1.0,0.707451851053602,278
450,X,N,X,N,O,N,X,O,O,-1.0,1.0,-1.0,1.0,-1.0,0.22925563216217626,-1.0,-1.0,-1.0,107
451,N,N,X,O,N,N,N,N,N,0.7899241768563507,0.7614621868036924,-1.0,-1.0,0.785624512083978,0.8322152921162163,0.7914354382814885,0.8557004883089883,0.7545622231690655,2887
452,N,N,X,N,N,X,O,O,N,0.23527422654591162,0.6144252814410174,-1.0,0.0,0.242567757321795,-1.0,-1.0,-1.0,1.0,183
453,O,N,X,N,N,O,N,X,N,-1.0,0.8155794986526267,-1.0,0.5145852772924745,0.6049881966700926,-1.0,0.24267360363996227,-1.0,0.3956164766866616,166
454,O,X,X,N,N,O,N,X,O,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.285,-1.0,0.0,71
455,X,X,N,N,O,N,O,O,X,-1.0,-1.0,1.0,0.0,-1.0,0.3926391690314644,-1.0,-1.0,-1.0,195
456,O,X,X,O,N,N,N,N,N,-1.0,-1.0,-1.0,-1.0,0.6693537533897531,0.22727733678002138,0.7868337455505743,0.4101617852160816,0.0,281
457,O,X,X,O,X,N,N,N,O,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,107
458,N,X,N,N,N,N,N,N,O,0.8154080161829671,-1.0,0.7890083451824341,0.7846219736657851,0.8636981407808241,0.8126754280183602,0.8307367027414565,0.8318794358680885,-1.0,2669
459,O,N,N,X,X,N,N,N,O,-1.0,0.8297014267400541,0.8196291137502856,-1.0,-1.0,1.0,0.8151770014142306,0.7896408325869024,-1.0,556
460,O,X,O,X,X,N,N,N,O,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.4411671233538999,1.0,-1.0,170
461,X,O,N,O,X,O,X,N,N,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.7547804201571522,1.0,94
462,X,O,O,O,X,O,X,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,74
463,O,X,N,N,X,N,N,O,N,-1.0,-1.0,0.7855041900144057,0.737074685405406,-1.0,0.8057650283048465,0.7413187458966011,-1.0,0.7906272742890438,498
464,X,N,O,N,X,N,O,N,N,-1.0,0.8391601888339352,-1.0,0.8121914050292486,-1.0,0.7804363483693318,-1.0,0.8134174815566801,1.0,587
465,X,X,O,N,X,N,O,N,O,-1.0,-1.0,-1.0,0.0,-1.0,0.5551634177457129,-1.0,1.0,-1.0,160
466,O,N,O,N,X,X,N,N,N,-1.0,0.8152170357036007,-1.0,1.0,-1.0,-1.0,0.7816783401968539,0.7174348129730861,0.4311696887703707,475
467,O,X,O,N,X,X,N,O,N,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.1808408580906309,-1.0,0.22234536967597668,94
468,O,X,X,O,X,O,N,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,67
469,N,N,O,N,X,N,X,N,O,0.4316686607802406,0.0,-1.0,0.6203010748722768,-1.0,0.8220439200234022,-1.0,0.5402997413978539,-1.0,509
470,X,N,O,N,X,N,X,O,O,-1.0,0.2302184509686115,-1.0,1.0,-1.0,0.7784482671726469,-1.0,-1.0,-1.0,283
471,X,X,O,O,X,N,X,O,O,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,321
472,N,X,N,O,N,N,O,X,N,0.7457287534964233,-1.0,0.0,-1.0,1.0,0.3730036233084816,-1.0,-1.0,0.6596709846566371,199
473,X,N,O,N,N,N,N,X,O,-1.0,0.24453534900202611,-1.0,0.6697145305924659,0.5894916261493895,0.8138863297190178,0.5164733411993923,-1.0,-1.0,317
474,O,X,X,O,X,X,N,O,O,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,97
475,N,X,N,X,O,N,N,O,N,0.6719653788999828,-1.0,0.8049626180315894,-1.0,-1.0,0.756180676484608,0.6985886707470664,-1.0,0.6266154534736469,225
476,N,X,X,X,O,O,N,O,N,1.0,-1.0,-1.0,0.0,0.0,0.0,0.48718219931995843,-1.0,0.47656780353581685,105
477,N,X,N,N,N,X,N,O,O,0.0,-1.0,0.2408837425487747,0.0,0.24015753336428797,-1.0,0.8160699289776524,-1.0,-1.0,216
478,N,X,O,X,N,N,O,N,N,0.0,-1.0,-1.0,-1.0,0.8041595211414345,0.0,-1.0,0.4938155359959173,0.5193868114643698,179
479,X,X,O,N,O,O,N,X,N,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,33
480,X,N,X,O,N,N,N,O,N,-1.0,1.0,-1.0,-1.0,0.7681051104675065,0.8121496807949181,0.7902474767658799,-1.0,0.7871196452469056,334
481,X,N,X,N,N,O,O,X,O,-1.0,1.0,-1.0,0.7012418877765377,0.38908708434399475,-1.0,-1.0,-1.0,-1.0,248
482,O,X,X,N,N,O,O,X,N,-1.0,-1.0,-1.0,0.7652244651164009,0.0,-1.0,-1.0,0.0,0.0,64
483,O,X,X,X,N,O,O,X,O,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,160
484,N,O,X,N,N,X,N,O,N,0.0,-1.0,-1.0,0.6702051972321622,0.6635889179575456,-1.0,0.7057766838405961,-1.0,1.0,234
485,X,O,X,O,X,N,O,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.7681329452232981,-1.0,0.74651144709698,1.0,337
486,X,N,X,N,N,N,O,N,O,-1.0,1.0,-1.0,0.7163501736129521,0.7324032719210812,0.0,-1.0,0.7350691832099412,-1.0,362
487,X,N,O,O,N,X,N,N,N,-1.0,0.800160487726762,-1.0,-1.0,0.7128456088280628,-1.0,0.6418457395896896,0.5837735517755499,0.7241125760955396,252
488,O,N,X,N,O,N,X,N,N,-1.0,0.5381126653162398,-1.0,0.0,-1.0,0.0,-1.0,0.2458159728298627,0.8102870744054448,271
489,O,X,X,O,O,N,X,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.22981165331040937,-1.0,0.0,0.0,112
490,X,N,O,N,N,X,O,N,N,-1.0,0.5122434458573653,-1.0,0.4232652173541761,0.799092573036431,-1.0,-1.0,0.0,0.5125878441540941,248
491,O,N,X,N,N,N,N,X,O,-1.0,0.0,-1.0,0.0,0.814392024769839,0.0,0.5255606776946112,-1.0,-1.0,308
492,O,X,X,N,N,N,O,X,O,-1.0,-1.0,-1.0,0.4968491530717065,1.0,0.0,0.0,0.0,0.0,22
493,X,O,X,N,N,X,O,O,N,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19
494,N,N,X,O,X,O,N,N,N,0.8087281210648327,0.8203001423634196,-1.0,-1.0,-1.0,-1.0,1.0,0.7783869088393212,0.7877429698901928,582
495,X,N,X,O,X,O,N,O,N,0.0,1.0,-1.0,0.0,-1.0,-1.0,1.0,0.0,0.0,37
496,N,O,X,N,X,N,O,N,N,0.8073846600918255,-1.0,-1.0,0.814161673848923,-1.0,0.8089821239262431,-1.0,0.7899553235407757,0.7977128346812068,501
497,X,N,N,O,O,X,N,X,O,-1.0,0.7615712650659867,0.7289710989462376,-1.0,-1.0,-1.0,0.4912191211987845,-1.0,-1.0,251
498,X,N,X,O,O,N,X,O,N,-1.0,1.0,-1.0,-1.0,-1.0,0.24012911929291597,-1.0,-1.0,0.0,50
499,N,N,N,N,N,N,N,X,O,0.8238539711964993,0.8042383481997255,0.8135567109322371,0.7744495491587962,0.7723037337266607,0.7680717424274026,0.8225140863888981,-1.0,-1.0,1700
500,X,X,N,N,N,O,O,X,O,-1.0,-1.0,1.0,0.1803476856674026,1.0,-1.0,-1.0,-1.0,-1.0,137
501,O,X,X,X,N,N,O,O,N,-1.0,-1.0,-1.0,-1.0,0.5039747263463188,0.0,-1.0,-1.0,0.7498873777195727,232
502,O,X,X,O,X,N,N,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.4997084283820376,1.0,-1.0,0.0,150
503,O,X,X,N,N,O,N,N,N,-1.0,-1.0,-1.0,0.5552807120542089,0.5091818957823725,-1.0,0.7905282459469687,0.7142205979905016,0.7474426278756212,284
504,O,X,X,N,N,O,X,O,N,-1.0,-1.0,-1.0,0.7463993655054132,1.0,-1.0,-1.0,-1.0,0.5470259265864988,179
505,X,N,X,O,O,N,N,N,N,-1.0,1.0,-1.0,-1.0,-1.0,0.7094436213329323,0.4091388208138082,0.3940580490491362,0.0,358
506,N,N,N,X,N,N,N,N,O,0.8526084448315235,0.8108344832622918,0.7812204156574949,-1.0,0.7827012212032844,0.782862952276219,0.7780603445442803,0.8269605776749922,-1.0,2009
507,X,N,N,X,N,N,O,N,O,-1.0,0.6573681117631458,0.2319537193852091,-1.0,0.0,0.0,-1.0,0.8150437750009413,-1.0,297
508,N,N,X,N,N,O,N,X,O,0.7734255089214007,0.7401665092768313,-1.0,0.7658555238471884,0.5891957967157634,-1.0,0.8212490768182528,-1.0,-1.0,263
509,N,N,X,N,N,N,O,X,O,0.8240584633424264,0.74940089816251,-1.0,0.7231440541884862,0.637064142229131,0.6550651186691325,-1.0,-1.0,-1.0,288
510,N,O,X,N,N,N,N,X,O,0.7999397065052882,-1.0,-1.0,0.7653930943496312,0.5740628247177275,0.6658120291296299,0.5813284355392325,-1.0,-1.0,225
511,X,O,X,O,N,N,N,X,O,-1.0,-1.0,-1.0,-1.0,0.701692405607676,0.7570592976106822,0.6749619886486842,-1.0,-1.0,329
512,X,O,X,O,X,N,O,X,O,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,676
513,N,O,N,N,O,N,X,X,N,0.7906024612943892,-1.0,0.5132287335617987,0.6144829442405166,-1.0,0.40447818175681494,-1.0,-1.0,1.0,193
514,X,O,O,N,O,N,X,X,N,-1.0,-1.0,-1.0,1.0,-1.0,0.5807926880523019,-1.0,-1.0,1.0,123
515,O,X,N,N,N,N,X,N,O,-1.0,-1.0,0.0,0.24436062897738317,0.8334853793611223,0.7795542785860132,-1.0,0.6230125714142024,-1.0,271
516,O,X,O,N,X,N,X,N,O,-1.0,-1.0,-1.0,0.0,-1.0,0.719227091854785,-1.0,1.0,-1.0,200
517,X,O,N,O,O,N,X,X,N,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,29
518,N,N,N,O,N,O,X,N,X,0.0,0.670110797506982,0.7415367898589262,-1.0,0.8027035903163704,-1.0,-1.0,1.0,-1.0,291
519,X,O,N,N,O,O,X,X,N,-1.0,-1.0,0.285,0.0,0.0,-1.0,0.0,0.0,0.0,40
520,X,N,X,O,N,O,N,N,N,-1.0,1.0,-1.0,-1.0,0.6732331069695046,-1.0,0.0,0.6322264910255735,0.0,341
521,X,O,O,N,N,X,O,N,X,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,-1.0,96
522,X,O,O,X,N,X,O,O,X,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,50
523,N,N,N,O,O,X,N,N,X,0.7709351071733245,0.6942292444656893,1.0,-1.0,-1.0,-1.0,0.5240333889423052,0.7502371023419548,-1.0,284
524,O,X,N,N,N,N,O,N,X,-1.0,-1.0,0.3870709516001717,0.8113001776558132,0.5442865856220674,0.4105863710111174,-1.0,0.0,-1.0,294
525,O,X,X,N,N,N,O,O,X,-1.0,-1.0,-1.0,0.3333848157383699,0.3839596762153128,1.0,-1.0,-1.0,-1.0,99
526,O,X,X,X,N,O,O,O,X,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,566
527,X,N,N,X,N,O,O,N,N,-1.0,0.8309588070110324,0.758200307277987,-1.0,0.7417906163751535,-1.0,-1.0,0.6432107353607255,0.7213490263343345,312
528,X,X,N,X,N,O,O,O,N,-1.0,-1.0,1.0,-1.0,0.3829521160859801,-1.0,-1.0,-1.0,0.6317892617025798,211
529,X,X,N,O,N,O,N,O,X,-1.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,176
530,X,O,N,X,O,O,N,N,X,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.2615543476355233,-1.0,196
531,N,N,N,X,O,N,N,N,N,0.8097426628831034,0.8277078312656186,0.8147440133991106,-1.0,-1.0,0.7963549972197456,0.7665942738855416,0.836976248241845,0.8325431454319859,1951
532,X,N,O,X,O,N,N,N,N,-1.0,0.0,-1.0,-1.0,-1.0,0.6766840497619655,1.0,0.5382784532262492,0.0,280
533,N,N,N,X,N,O,N,N,N,0.822176066755667,0.8463122022957694,0.7268157981418812,-1.0,0.8181904180417157,-1.0,0.7591081789852542,0.796975387313448,0.770160967138938,1906
534,X,N,O,X,N,O,N,N,N,-1.0,0.0,-1.0,-1.0,0.23761913955786002,-1.0,1.0,0.0,0.6701149079636748,346
535,X,N,N,X,O,O,N,N,N,-1.0,0.5873555919844886,0.7672658510525431,-1.0,-1.0,-1.0,1.0,0.6619406614381191,0.7380985959768234,335
536,X,N,N,X,O,O,N,O,X,-1.0,0.7806251102283539,0.3894063859074447,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,225
537,O,X,O,X,N,X,N,O,N,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.22208141579123578,-1.0,0.20764245002269874,35
538,X,X,N,X,N,O,O,N,O,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,168
539,X,N,N,X,N,O,N,N,O,-1.0,0.5360843458388365,0.6912003407375271,-1.0,0.718825635855141,-1.0,1.0,0.53350504617366,-1.0,342
540,X,N,N,X,X,O,O,N,O,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,123
541,X,N,X,X,O,O,N,O,N,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.19903474994352757,153
542,N,N,N,X,N,X,O,O,N,0.422144904552539,0.3939858304982231,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.527174009103099,193
543,X,N,O,X,N,X,O,O,N,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,0.0,36
544,O,X,X,N,O,O,X,N,N,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,98
545,O,N,O,N,X,N,X,N,N,-1.0,0.8326561501343239,-1.0,0.0,-1.0,0.4190076705582061,-1.0,0.24906876337815367,0.25461834784481996,492
546,O,X,O,O,X,X,X,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,158
547,N,N,N,O,N,X,X,O,N,0.8089891100517785,0.5502510855255172,0.6489654258526895,-1.0,0.6655682704897427,-1.0,0.0,-1.0,0.7693487275198094,209
548,X,N,N,O,O,X,X,O,N,-1.0,0.7735407335797655,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,189
549,X,X,N,O,O,X,X,O,O,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,387
550,O,X,N,N,N,X,O,N,N,-1.0,-1.0,0.2442329512754913,0.7937567594900499,0.5316907549527495,-1.0,-1.0,0.23329073403909423,0.5907338816026564,220
551,O,X,X,N,N,X,O,O,N,-1.0,-1.0,-1.0,0.2274507723451871,0.0,-1.0,-1.0,-1.0,1.0,79
552,N,N,O,X,O,N,N,N,X,0.39014455629805966,0.0,-1.0,-1.0,-1.0,0.410819921208065,0.8098040231421064,0.0,-1.0,201
553,X,N,O,X,O,N,N,O,X,-1.0,0.37310900354757204,-1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,73
554,N,X,N,N,O,X,O,N,N,0.0,-1.0,0.7841155683149011,0.41372191901872,-1.0,-1.0,-1.0,0.5143399091802402,0.3893204804457585,219
555,N,X,N,O,N,X,N,O,N,0.8029111186702286,-1.0,0.7592890381136834,-1.0,0.7049890933513238,-1.0,0.4897378026406983,-1.0,0.6487862306887358,233
556,N,N,O,N,N,X,X,O,N,0.8139735003603146,0.7302475917202063,-1.0,0.2533697662563034,0.6612969954701315,-1.0,-1.0,-1.0,0.6618731038321284,240
557,X,N,O,N,N,X,X,O,O,-1.0,0.632391429963157,-1.0,1.0,0.4964485980138764,-1.0,-1.0,-1.0,-1.0,129
558,X,X,O,O,N,X,X,O,O,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,554
559,X,N,N,O,O,N,O,X,X,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,70
560,X,O,N,X,N,O,O,X,N,-1.0,-1.0,0.7552290985663465,-1.0,0.2308942059588109,-1.0,-1.0,-1.0,0.5813871546782682,156
561,O,X,N,O,X,N,N,N,N,-1.0,-1.0,0.540764392160088,-1.0,-1.0,0.4264170224817523,0.7752036262814148,1.0,0.0,506
562,X,O,X,N,O,N,X,N,O,-1.0,-1.0,-1.0,1.0,-1.0,0.48607850407820075,-1.0,0.3522693765802323,-1.0,126
563,O,X,O,X,N,N,X,N,O,-1.0,-1.0,-1.0,-1.0,0.2280507832016267,0.0,-1.0,0.0,-1.0,126
564,X,N,O,N,N,N,X,N,O,-1.0,0.23754335900799245,-1.0,1.0,0.0,0.6735647363318145,-1.0,0.8178371705956586,-1.0,427
565,X,X,O,N,N,N,X,O,O,-1.0,-1.0,-1.0,1.0,0.0,0.285,-1.0,-1.0,-1.0,110
566,X,N,O,O,N,N,X,N,N,-1.0,0.8067355152913228,-1.0,-1.0,0.7655504000247035,0.7520891063430204,-1.0,0.7689314040655688,0.7272871450833716,339
567,X,X,O,O,N,N,X,O,N,-1.0,-1.0,-1.0,-1.0,0.7705117537341206,0.5716840130617911,-1.0,-1.0,0.6662609240296595,291
568,N,N,O,N,N,N,X,X,O,0.2368766532753344,0.40412954888818187,-1.0,0.6144556738866201,0.5192702224166974,0.8166509877358235,-1.0,-1.0,-1.0,205
569,X,N,O,O,N,N,X,X,O,-1.0,0.27004391428535396,-1.0,-1.0,0.0,0.7924156075990314,-1.0,-1.0,-1.0,139
570,O,N,N,N,O,N,X,X,N,-1.0,0.23038894364823181,0.0,0.5866525618354779,-1.0,0.610968264748682,-1.0,-1.0,1.0,192
571,O,X,N,N,O,O,X,X,N,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
572,X,O,X,X,N,N,O,O,N,-1.0,-1.0,-1.0,-1.0,0.38306348117472816,0.0,-1.0,-1.0,0.0,222
573,X,O,N,X,N,N,N,O,N,-1.0,-1.0,0.0,-1.0,0.7765911829694137,0.6721117527405653,1.0,-1.0,0.2362274875366891,300
574,X,O,O,X,N,N,N,O,X,-1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,-1.0,102
575,N,X,X,N,O,N,O,N,N,1.0,-1.0,-1.0,0.6613999239806542,-1.0,0.23439189283663142,-1.0,0.3913227130768575,0.7743119335998792,219
576,O,N,X,X,O,N,O,X,N,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.7534867387977102,115
577,X,O,X,N,N,O,N,X,O,-1.0,-1.0,-1.0,0.7654641553773138,0.5721223656696028,-1.0,0.5284103046062031,-1.0,-1.0,226
578,O,X,N,O,N,X,X,O,N,-1.0,-1.0,0.758881903620921,-1.0,0.48883857525953756,-1.0,0.0,-1.0,0.4468305767616898,126
579,O,X,X,O,O,X,X,O,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,280
580,X,O,N,N,N,X,N,O,N,-1.0,-1.0,0.4200560567498585,0.0,0.8312525473880137,-1.0,0.0,-1.0,0.5345014594406527,201
581,N,X,X,X,O,N,O,O,N,1.0,-1.0,-1.0,-1.0,-1.0,0.5017816230862051,-1.0,-1.0,0.5775076687818722,143
582,N,O,N,X,N,N,N,N,N,0.7921247990792998,-1.0,0.7723903206040212,-1.0,0.7473432615376192,0.7868648208409749,0.7631608889593715,0.7950396288032557,0.7858390363130126,1986
583,X,O,N,X,N,N,N,N,O,-1.0,-1.0,0.6910817536037275,-1.0,0.6631010335752258,0.6221641573956,1.0,0.75594227704304,-1.0,298
584,X,N,O,X,N,N,N,N,O,-1.0,0.0,-1.0,-1.0,0.7352349666086191,0.72584361299337,1.0,0.248945518198373,-1.0,287
585,O,N,X,O,N,X,N,N,N,-1.0,0.0,-1.0,-1.0,0.41800572904504385,-1.0,0.39577213435028735,0.39771812328174916,1.0,230
586,O,X,X,O,N,X,N,N,O,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,28
587,N,N,O,X,N,N,N,X,O,0.23833494260340404,0.23982034384635814,-1.0,-1.0,0.2119873723481082,0.7968904080315027,0.48675195945687133,-1.0,-1.0,215
588,X,N,O,X,N,N,O,X,O,-1.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,77
589,X,O,O,X,N,N,N,N,N,-1.0,-1.0,-1.0,-1.0,0.7741663493489469,0.7796934329966843,1.0,0.6666133611923994,0.6049296240416316,287
590,X,O,X,O,X,N,N,N,O,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.6597881660253363,-1.0,132
591,X,X,N,O,O,N,N,O,X,-1.0,-1.0,1.0,-1.0,-1.0,0.6506727229484817,0.0,-1.0,-1.0,209
