,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
455,N,N,N,O,N,X,X,N,N,0.8815977088000644,0.8641791429323553,0.8655698602058739,-1.0,0.8589735784164573,-1.0,-1.0,0.9087359072969218,0.8723461807200152,780
456,X,N,O,O,N,X,X,N,N,-1.0,0.9051921136297468,-1.0,-1.0,0.9578146268514709,-1.0,-1.0,0.9365554290529288,0.9240892358372668,342
457,X,X,O,O,N,X,X,N,O,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1032
458,X,X,O,O,X,N,X,N,O,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,618
459,N,X,N,N,N,N,X,N,O,0.8883091598488836,-1.0,0.8497990155532682,0.8457452317802204,0.8566423615897004,0.8828615699749747,-1.0,0.8680065552612628,-1.0,1314
460,N,X,N,N,N,N,X,O,N,0.8926716407337997,-1.0,0.8333498298100719,0.9146148698444441,0.8941120288174306,0.8847469693593112,-1.0,-1.0,0.8728182275285996,997
461,X,X,N,N,N,O,X,O,N,-1.0,-1.0,0.0,0.0,0.08501157007114048,-1.0,-1.0,-1.0,0.0,739
462,N,N,N,N,O,X,X,N,N,0.8352751248511998,0.876119962266839,0.8576094766378468,0.887014762970222,-1.0,-1.0,-1.0,0.8655408336747037,0.8612374070312874,770
463,X,N,N,O,O,X,X,N,N,-1.0,0.9305411083293048,0.9644031821159682,-1.0,-1.0,-1.0,-1.0,0.961328406519787,0.9054514809488418,831
464,X,O,N,O,O,X,X,N,X,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,199
465,X,O,X,N,N,N,X,O,N,-1.0,-1.0,-1.0,0.0,1.0,0.08331043142096872,-1.0,-1.0,0.0,333
466,N,X,O,N,N,N,X,N,N,0.834888221518811,-1.0,-1.0,0.8737803522742964,0.8342676922998528,0.8645329177059156,-1.0,0.8509964766306495,0.871346168350856,838
467,N,X,O,N,N,N,X,X,O,0.0,-1.0,-1.0,0.0,0.9420919372400953,1.0,-1.0,-1.0,-1.0,100
468,X,O,N,N,N,O,X,N,X,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,507
469,X,X,O,N,O,O,X,N,X,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,510
470,X,N,X,N,O,O,X,N,N,-1.0,0.08284402478055114,-1.0,1.0,-1.0,-1.0,-1.0,0.08085834938474551,0.0,436
471,X,O,X,O,N,X,N,X,O,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,2149
472,O,O,X,X,X,N,N,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.08720695005302688,0.0,0.0,480
473,X,O,X,X,O,N,N,X,O,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,1936
474,X,N,O,N,N,O,X,N,X,-1.0,0.0,-1.0,0.0,0.08330885599614554,-1.0,-1.0,0.0,-1.0,353
475,X,X,O,O,N,O,X,N,X,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,290
476,N,X,X,N,N,X,O,O,N,0.0,-1.0,-1.0,0.0901840258163713,0.08644031887440069,-1.0,-1.0,-1.0,1.0,77
477,O,X,O,X,N,O,X,N,X,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,990
478,N,N,X,N,N,N,O,N,X,0.24660377494474042,0.2834031113124167,-1.0,0.44057181713451465,0.09235697894039743,0.8164794236691129,-1.0,0.08402311815981905,-1.0,2214
479,X,N,X,N,O,N,O,N,X,-1.0,0.0,-1.0,0.08293477762787277,-1.0,0.0,-1.0,0.0,-1.0,1276
480,N,O,X,O,X,N,N,N,X,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,141
481,X,O,X,N,X,X,O,O,N,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,522
482,X,X,N,O,X,N,X,O,O,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,375
483,X,N,O,X,X,N,N,N,O,-1.0,0.0,-1.0,-1.0,-1.0,1.0,0.08476441138469125,0.0,-1.0,266
484,O,X,X,N,X,N,O,N,N,-1.0,-1.0,-1.0,1.0,-1.0,0.47208088799499226,-1.0,0.9107307919315288,0.08025721737695404,268
485,O,X,X,N,X,X,O,O,N,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,162
486,X,O,N,N,X,O,N,X,N,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.8795304164495519,793
487,X,O,O,X,X,O,N,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,220
488,X,N,O,N,X,X,N,O,N,-1.0,0.0,-1.0,0.1639771142009777,-1.0,-1.0,0.0,-1.0,0.08159010634221715,284
489,X,N,O,N,X,N,X,O,N,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.28682063794435786,1032
490,X,X,O,N,X,O,X,O,N,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,350
491,X,O,X,O,O,X,N,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,2872
492,X,N,X,N,N,O,O,N,X,-1.0,0.0,-1.0,0.0,0.2220957596618775,-1.0,-1.0,0.0,-1.0,1023
493,N,N,N,X,X,O,N,N,N,0.8837995138255517,0.8980513217014362,0.8930495698898533,-1.0,-1.0,-1.0,0.9333963940449388,0.8858526344730834,0.8937379311818207,1568
494,X,O,N,X,X,O,N,N,N,-1.0,-1.0,0.09041790911406136,-1.0,-1.0,-1.0,0.0,0.16448942180561713,0.09151871448199417,705
495,O,X,O,X,X,N,N,O,X,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,865
496,X,N,X,O,N,N,X,O,N,-1.0,0.0,-1.0,-1.0,0.22666694802067203,0.0,-1.0,-1.0,0.0,255
497,N,N,X,N,X,X,O,O,N,0.08755821882558054,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,115
498,O,X,X,N,O,N,N,N,X,-1.0,-1.0,-1.0,0.5937046758180059,-1.0,0.8655204803407908,0.0804145608244758,0.0,-1.0,1137
499,X,N,X,X,N,O,O,N,N,-1.0,0.8867978527292811,-1.0,-1.0,0.0,-1.0,-1.0,0.08751095255489105,0.2364269590335529,423
500,O,N,X,X,N,N,N,N,N,-1.0,0.8842781169713742,-1.0,-1.0,0.8731926808323425,0.8915782161697323,0.9023590595754267,0.8771917236343967,0.9003599671648382,1122
501,O,X,X,X,N,X,O,N,O,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,326
502,N,X,N,N,N,O,N,N,X,0.8451026607535719,-1.0,0.8377831722175361,0.856995474949152,0.8613719650534664,-1.0,0.8229266993049164,0.8620431179502199,-1.0,1361
503,O,X,X,N,N,O,N,N,X,-1.0,-1.0,-1.0,0.8596239993438107,0.9038309786848684,-1.0,0.8704002295548706,0.8661901890660612,-1.0,1250
504,X,X,N,N,N,N,O,O,X,-1.0,-1.0,0.0,0.0,0.08605895505352912,0.0,-1.0,-1.0,-1.0,224
505,N,X,N,N,X,O,N,N,N,0.0,-1.0,0.09345379511767732,0.0,-1.0,-1.0,0.0,0.847467174906397,0.0,2604
506,N,X,N,N,N,N,N,X,O,0.0,-1.0,0.0,0.09399769159312284,0.9183071650150407,0.0,0.0,-1.0,-1.0,1249
507,X,X,N,O,N,N,O,N,X,-1.0,-1.0,0.0,-1.0,0.0,0.16317482593051816,-1.0,0.0,-1.0,911
508,X,N,N,O,N,N,X,X,O,-1.0,0.8564864946424451,0.8588497891402337,-1.0,0.8673633992475471,0.8664617629955452,-1.0,-1.0,-1.0,468
509,X,X,N,O,O,N,X,X,O,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,527
510,O,X,X,N,N,O,X,X,O,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,111
511,X,X,N,N,O,N,N,X,O,-1.0,-1.0,0.8937607184633589,0.08356502118070261,-1.0,0.08623146864563208,0.16635764931188535,-1.0,-1.0,930
512,X,X,O,X,O,N,N,X,O,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,741
513,O,X,X,X,N,N,N,N,O,-1.0,-1.0,-1.0,-1.0,1.0,0.9265543171372794,0.9507915849808821,0.9305992061471646,-1.0,175
514,N,N,X,N,N,N,O,X,N,0.8698198927187234,0.84887948425807,-1.0,0.8285860958553648,0.8554411664400994,0.8426092678457997,-1.0,-1.0,0.8796257744497973,1170
515,N,N,X,O,X,N,O,X,N,1.0,0.8811886322413696,-1.0,-1.0,-1.0,0.1639103162301181,-1.0,-1.0,0.0,141
516,X,N,X,O,X,O,O,X,N,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,193
517,X,N,X,N,O,O,N,X,N,-1.0,0.8821705399083297,-1.0,1.0,-1.0,-1.0,0.655251184755663,-1.0,0.0,133
518,O,X,X,X,X,O,O,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1241
519,N,N,X,N,N,N,X,N,O,0.0,0.0,-1.0,0.08417601274518802,0.8677052378145786,0.0,-1.0,0.0,-1.0,1460
520,X,N,X,N,N,N,X,O,O,-1.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,301
521,N,N,X,N,O,N,N,N,X,0.0,0.23853220554478394,-1.0,0.08476872056404572,-1.0,0.849186835197535,0.0,0.1575808550923788,-1.0,1854
522,X,N,X,N,O,O,N,N,X,-1.0,0.8391439262994549,-1.0,1.0,-1.0,-1.0,0.08443937144323606,0.08708759789766103,-1.0,978
523,X,O,X,N,O,O,N,X,X,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,413
524,N,X,N,N,X,N,O,N,N,0.0,-1.0,0.0,0.08850658420892261,-1.0,0.0,-1.0,0.8655810235282222,0.0,2567
525,X,X,N,O,X,N,O,N,N,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,153
526,N,X,N,N,N,X,O,O,X,0.0,-1.0,0.9602522569529051,0.1694293765183733,0.0,-1.0,-1.0,-1.0,-1.0,1046
527,N,X,N,N,X,X,O,O,N,0.16858398600166424,-1.0,0.835870423362273,0.9581364986688288,-1.0,-1.0,-1.0,-1.0,1.0,90
528,X,X,N,O,X,X,O,O,N,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,282
529,X,X,N,O,N,O,O,X,X,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,669
530,X,N,N,O,N,X,N,N,N,-1.0,0.8679067142900487,0.8817525520775898,-1.0,0.8649575968234426,-1.0,0.8919752145958779,0.8668359162481534,0.8781060162854808,1292
531,X,O,X,X,O,N,N,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.8821829917198827,1.0,0.0,327
532,X,N,X,N,N,N,N,N,O,-1.0,0.8058320585555655,-1.0,0.5373779481379397,0.07718632589267735,0.2235989857592986,0.3900925309645047,0.45459884334874523,-1.0,2616
533,X,X,O,O,N,X,N,X,O,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,1041
534,O,X,X,N,N,X,N,N,O,-1.0,-1.0,-1.0,0.9288935672498222,1.0,-1.0,0.9181254939662229,0.9019101597746442,-1.0,153
535,N,X,N,X,O,N,N,N,N,0.8975600771806349,-1.0,0.8871020143315583,-1.0,-1.0,0.8807687259215441,0.8852665263473112,0.8788518314595632,0.9008486389379742,1222
536,N,N,X,O,N,N,X,N,N,0.08974418855294847,0.0,-1.0,-1.0,0.8345601406993273,0.0,-1.0,0.0,0.08860465394772052,1466
537,X,N,X,O,N,O,N,X,N,-1.0,0.8926479727189305,-1.0,-1.0,1.0,-1.0,0.2314549179331084,-1.0,0.0,98
538,N,N,N,X,O,N,N,N,X,0.8696949250728316,0.8657238465439541,0.8716129530155513,-1.0,-1.0,0.857676691015681,0.8565755110045655,0.843720995720073,-1.0,1154
539,X,N,N,X,O,N,N,O,X,-1.0,1.0,0.08511878295000276,-1.0,-1.0,0.08684528642111768,0.8689071987003794,-1.0,-1.0,401
540,X,N,N,X,O,X,O,O,X,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,223
541,X,O,O,O,X,X,N,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,889
542,N,X,X,N,N,N,N,N,O,0.8531042373343254,-1.0,-1.0,0.09199164262306699,0.3614045198954796,0.16868919297387927,0.31839530098688107,0.09191999155217771,-1.0,1661
543,N,X,X,X,N,O,N,N,O,0.9553050004654151,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,730
544,X,N,N,X,O,X,O,N,N,-1.0,0.9510480304274029,1.0,-1.0,-1.0,-1.0,-1.0,0.9215660196878854,0.9248425239597203,232
545,X,X,N,X,O,X,O,O,N,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,339
546,O,N,N,N,X,N,N,N,X,-1.0,0.8328509961129541,0.8184373174212711,0.8460046922786832,-1.0,0.8311491407255026,0.824135597427446,0.821128541857336,-1.0,4089
547,O,X,O,N,X,N,N,N,X,-1.0,-1.0,-1.0,0.0,-1.0,0.08699888439132371,0.082935223404998,0.8515684166950732,-1.0,1136
548,X,O,N,X,X,N,O,X,O,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,304
549,X,O,X,N,O,O,X,N,X,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,437
550,X,N,N,O,N,N,N,N,X,-1.0,0.0,0.0,-1.0,0.8434757759123084,0.0,0.0,0.0,-1.0,4127
551,X,X,N,N,X,N,O,N,O,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,300
552,N,X,X,N,O,N,N,N,N,0.8619756737155201,-1.0,-1.0,0.0,-1.0,0.17299122105686465,0.1675805697371262,0.17078802666818443,0.24817570527643046,1306
553,X,X,N,N,O,X,N,O,N,-1.0,-1.0,0.9105008226899891,0.08888399192186065,-1.0,-1.0,0.1676972914600052,-1.0,0.0,865
554,X,O,O,O,X,N,X,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,280
555,X,O,O,X,X,N,O,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,954
556,X,X,N,X,X,O,O,O,N,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,250
557,X,N,X,N,X,O,N,O,N,-1.0,0.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,391
558,N,X,N,N,O,N,X,N,N,0.8445036546068665,-1.0,0.8668709726193118,0.8639645243074746,-1.0,0.8394679949793571,-1.0,0.8673909076153097,0.8870690233464554,1242
559,X,X,N,N,O,X,X,O,O,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,718
560,X,X,N,N,O,N,X,O,N,-1.0,-1.0,0.08870690233464555,0.08815523254232112,-1.0,0.0854288200554883,-1.0,-1.0,0.0,618
561,X,N,O,X,O,N,N,X,N,-1.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,183
562,X,N,O,O,X,N,X,N,N,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.8353006258092244,919
563,X,N,O,O,X,X,X,N,O,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1032
564,X,X,N,O,O,N,X,N,N,-1.0,-1.0,0.8774582448169241,-1.0,-1.0,1.0,-1.0,0.23230206289693806,0.2894515238719356,317
565,X,N,X,X,X,O,N,O,O,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,321
566,X,X,N,N,X,N,N,O,O,-1.0,-1.0,0.8517852921215028,0.16008572424225592,-1.0,0.08534884421112718,1.0,-1.0,-1.0,260
567,X,X,N,X,O,X,O,N,O,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,454
568,O,X,X,N,O,O,N,X,X,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,264
569,X,N,N,O,O,X,N,X,N,-1.0,0.9588380952962596,0.95310098879593,-1.0,-1.0,-1.0,0.9614401912877928,-1.0,0.9424775048554788,828
570,X,X,N,O,O,X,O,X,N,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,211
571,N,N,N,N,O,X,N,X,N,0.8955485728401162,0.9050749508655918,0.9121790710053748,0.8887532797254762,-1.0,-1.0,0.8942069932410871,-1.0,0.9023415867041367,809
572,N,N,O,N,O,X,N,X,X,0.08664152996741827,0.08279684715808543,-1.0,0.4163800897969731,-1.0,-1.0,1.0,-1.0,-1.0,136
573,X,N,X,N,O,N,O,X,N,-1.0,0.8765301872875599,-1.0,0.2293666664824879,-1.0,0.0,-1.0,-1.0,0.23027732615589036,1079
574,O,X,O,N,X,X,X,N,O,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,667
575,N,N,X,N,O,N,N,X,N,0.8237304312063176,0.853280393517521,-1.0,0.848621301505107,-1.0,0.8463575768804862,0.8299803560974517,-1.0,0.8403349294339097,1297
576,X,O,X,N,X,N,O,X,O,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,2809
577,X,X,O,N,O,N,N,N,X,-1.0,-1.0,-1.0,0.8632109320481876,-1.0,0.8556156561916678,1.0,0.8612899183697562,-1.0,492
578,X,N,N,X,N,O,N,X,O,-1.0,0.08591012618459408,1.0,-1.0,0.162167966545641,-1.0,0.9020579795103794,-1.0,-1.0,140
579,X,X,N,X,O,O,N,X,O,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,440
580,X,O,X,O,X,X,N,N,O,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1769
581,X,N,N,X,O,N,O,X,N,-1.0,0.9419546312021104,1.0,-1.0,-1.0,0.9689512514076182,-1.0,-1.0,0.9024785377168687,420
582,X,O,X,X,O,N,O,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1466
583,X,N,X,O,O,N,N,X,N,-1.0,0.8640333411319631,-1.0,-1.0,-1.0,1.0,0.5266437665373926,-1.0,0.08595474504836298,159
584,O,N,X,N,N,N,N,N,X,-1.0,0.3555445525659371,-1.0,0.44950327386811734,0.0,0.8232090617438508,0.2995736628026664,0.5020582803762519,-1.0,2082
585,O,X,X,O,N,N,N,N,X,-1.0,-1.0,-1.0,-1.0,0.4774838390561812,0.8550593433008358,1.0,0.4475089274542319,-1.0,203
586,O,X,X,O,N,N,X,N,N,-1.0,-1.0,-1.0,-1.0,0.9043763963043059,0.0,-1.0,0.08580039983064759,0.0,632
587,O,X,N,X,N,O,X,N,N,-1.0,-1.0,0.9351470112465673,-1.0,0.9636567423442668,-1.0,-1.0,0.9771105342324125,0.9818875661231709,935
588,X,N,X,N,N,X,N,O,O,-1.0,0.8732548360722545,-1.0,0.5635881014684706,0.07985586682127321,-1.0,1.0,-1.0,-1.0,459
589,X,X,O,O,N,N,N,N,X,-1.0,-1.0,-1.0,-1.0,0.849804293725507,0.0,0.0,0.0,-1.0,835
590,X,X,O,O,N,N,X,O,X,-1.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,519
591,X,N,O,O,X,X,N,X,O,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,274
592,X,O,N,N,O,N,X,N,X,-1.0,-1.0,0.0,0.0,-1.0,0.08297839774546634,-1.0,1.0,-1.0,420
593,X,X,N,O,O,X,O,N,X,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,235
594,N,O,N,X,N,X,N,N,N,0.0,-1.0,0.0,-1.0,0.9276544268947454,-1.0,0.0,0.0,0.0,949
595,X,O,N,X,N,X,O,N,N,-1.0,-1.0,0.0,-1.0,0.9191308495864294,-1.0,-1.0,0.0,0.0,96
596,O,N,N,N,N,X,N,X,N,-1.0,0.8918519133294578,0.891186807532548,0.9206089377007031,0.8994851633646098,-1.0,0.9067014729787433,-1.0,0.913301590374523,879
597,O,X,O,N,N,X,N,X,N,-1.0,-1.0,-1.0,0.0,0.973261559496661,-1.0,0.08569629468032874,-1.0,0.0,321
598,O,X,O,N,O,X,X,X,N,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,94
599,X,O,X,N,X,X,N,O,O,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,251
600,X,X,N,N,N,N,X,O,O,-1.0,-1.0,0.0,0.0,0.0,0.08436597385236766,-1.0,-1.0,-1.0,254
601,O,X,O,X,N,O,X,X,N,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,166
602,X,N,N,N,O,O,X,X,N,-1.0,0.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.16602477019109046,116
603,X,N,N,O,N,O,N,X,X,-1.0,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,300
604,N,X,O,N,N,N,N,N,X,0.8287374201186806,-1.0,-1.0,0.8414077389945359,0.8664166066890859,0.8351966420543825,0.8506833913003032,0.8615274641604054,-1.0,1280
605,O,N,X,N,N,N,N,X,N,-1.0,0.885994489774167,-1.0,0.8718566476672213,0.837898854863495,0.8858930814126237,0.8705453869224904,-1.0,0.8372610638364248,1066
606,X,N,X,O,N,N,O,N,X,-1.0,0.0,-1.0,-1.0,0.1562892422319968,0.0,-1.0,0.0,-1.0,575
607,O,X,N,O,N,N,X,X,N,-1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.08889376270925005,460
608,X,O,X,N,N,N,O,N,X,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,456
609,N,N,X,N,N,N,X,O,N,0.0,0.0,-1.0,0.0,0.8729761205409639,0.08235651926054685,-1.0,-1.0,0.0,1393
610,X,X,N,N,X,O,X,O,O,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,246
611,N,N,O,N,X,O,X,N,X,0.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,1030
612,N,N,N,N,N,X,X,N,O,0.8888921437037034,0.857443433513301,0.8803509194808559,0.8808079892731122,0.8995597015620506,-1.0,-1.0,0.8787389244717867,-1.0,810
613,X,N,N,O,N,X,X,N,O,-1.0,0.9090684558840888,0.9164193349289518,-1.0,0.9136365020447536,-1.0,-1.0,0.8916774079613554,-1.0,322
614,X,O,X,O,N,X,X,N,O,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,1308
615,O,X,X,N,N,O,X,O,X,-1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,441
616,X,N,O,X,N,O,N,X,N,-1.0,0.2370612759752392,-1.0,-1.0,0.08749900136854134,-1.0,0.9239082434609316,-1.0,1.0,124
617,N,N,N,X,N,O,X,N,N,0.8639150630203578,0.0,0.0,-1.0,0.09210200054299067,-1.0,-1.0,0.16706546706138603,0.0,1190
618,N,X,N,O,N,X,X,N,O,0.9601513345954104,-1.0,0.9868790205980448,-1.0,0.9740900033980128,-1.0,-1.0,0.9557382498297278,-1.0,67
619,N,O,N,O,N,X,X,X,N,0.08914646618076386,-1.0,0.3647751248857865,-1.0,0.08736363643600173,-1.0,-1.0,-1.0,0.964609604742478,151
620,X,O,N,O,N,X,X,X,O,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,164
621,O,X,O,X,N,N,N,X,N,-1.0,-1.0,-1.0,-1.0,0.9573399917770472,0.16835879988352048,0.0848566913703057,-1.0,0.0,465
622,O,X,O,X,O,X,N,X,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,416
623,N,O,N,X,N,N,X,N,N,0.8734186737530942,-1.0,0.16904836495103692,-1.0,0.09252770586608138,0.43672876502075925,-1.0,0.09252770586608138,0.35832843395801717,1139
624,O,O,X,X,N,N,X,N,N,-1.0,-1.0,-1.0,-1.0,0.9446817653857971,0.0,-1.0,0.0,0.0,567
625,O,O,X,X,O,X,X,N,N,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,602
626,O,X,X,X,X,N,O,N,O,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,845
627,X,X,N,N,O,X,O,O,X,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,472
628,X,X,N,X,O,X,N,O,O,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,487
629,O,X,N,N,X,X,N,O,N,-1.0,-1.0,0.0,0.9152563325772138,-1.0,-1.0,0.08651429117233099,-1.0,0.3637507148753316,93
630,X,X,O,N,N,O,X,N,N,-1.0,-1.0,-1.0,0.906121460861848,0.0,-1.0,-1.0,0.16588522490667126,1.0,210
631,N,N,N,N,X,X,O,N,N,0.16231147735440257,0.0,0.0,0.8983751079249369,-1.0,-1.0,-1.0,0.0,0.0,2276
632,X,N,N,O,X,X,O,N,N,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.08181907613036284,0.8967104354611526,828
633,N,N,X,X,N,N,N,O,N,0.8746036984620738,0.8867572888136239,-1.0,-1.0,0.8724003723893021,0.8648187994632967,0.8695321125200257,-1.0,0.8808624344636133,1519
634,X,N,X,X,N,O,N,O,N,-1.0,0.0,-1.0,-1.0,0.0,-1.0,0.08546726573266368,-1.0,0.08284402478055114,617
635,X,O,N,N,X,N,X,N,O,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,289
636,O,O,X,X,X,N,O,N,X,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,1031
637,N,N,X,X,N,N,O,N,N,0.8567105948604394,0.8558543669871383,-1.0,-1.0,0.8769857865986201,0.8348999926035455,-1.0,0.8705882311801084,0.8446978741871282,977
638,X,N,X,X,N,N,O,O,N,-1.0,0.8675309836204639,-1.0,-1.0,0.2257181140010188,0.3969909193311282,-1.0,-1.0,1.0,152
639,O,X,N,X,N,N,N,X,O,-1.0,-1.0,0.31219920434951376,-1.0,1.0,0.0,0.0,-1.0,-1.0,111
640,X,O,N,N,N,O,X,X,N,-1.0,-1.0,0.0,0.3507093175503222,0.0,-1.0,-1.0,-1.0,0.0,160
641,X,O,X,O,N,O,X,N,X,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,282
642,X,X,O,X,N,N,O,O,X,-1.0,-1.0,-1.0,-1.0,1.0,0.0,-1.0,-1.0,-1.0,945
643,X,N,N,N,N,N,O,N,X,-1.0,0.0777419484181856,0.0,0.0,0.8275067373584601,0.08456383302912945,-1.0,0.0,-1.0,4175
644,X,O,N,N,N,X,O,N,X,-1.0,-1.0,0.08623925471056884,0.0,0.0,-1.0,-1.0,0.0,-1.0,364
645,X,X,N,O,N,X,O,X,O,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,830
